,asin,name,date,rating,review,brandName
1192,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-08-04,1,"First i thought its a Great value in such low price,but after using it i realised it a fake one guys. The product is diluted. Better to give some more money and buy the real product rather than saving money and getting a fake one!",Dettol
1193,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-11-08,5,"Original Product with good packaging, longer expiry date and less price than usual MRP. A must buy product for every household. Got it at 151/- Rs.",Dettol
1194,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-12-14,5,"Dettol's quality is the best. However, in value, it is available on Amazon only on MRP. But in general the 1.5 liter refill pack is not available in the market. So if you are a Amazon Prime member then you can buy it",Dettol
1195,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-12-12,1,"Got empty sooner than expected lol. But good.stuffEdit: this time there was a problem. After half the pack was empty, the liquid is totally rubbish. It doesn't lather at all !The liquid at the bottom smelled like phenylRealised this is fake  tampered package.When will India ever be free of this malpractice and adultery !Very disappointed. Won't buy again",Dettol
1196,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-11-23,1,"Its dilutated. I ignored the comments that said the product is fake, but after I received the product I noticed colour of the soap is lighter than the soap that I bought from the local store and the soap is watery ke less viscous. Being a student I thought this will be value for money kinda deak but this is a fake product and the seller is looting customers",Dettol
1197,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-10-31,5,Great deal and good packaging.  Packaging so impressive.  Words are too short for defining.  Thanks Amazon,Dettol
1198,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2018-05-18,1,"The seal of the cap was opened when received.Also, the quantity seem to be less than actually written on the product as seal was opened.",Dettol
1199,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2019-02-23,1,Seal was brokenAnd totally damaged packet..,Dettol
1200,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2020-04-04,1,You might think you would buy a refill instead of a new bottle to save money or even reduce plastic use.However do not buy this refill. It is not the original dettol handwash.As soon as i refilled bottle and started using i noticed first color is lighter. Noticeably lighter. Then i noticed that the scent is very faint compared to original one from bottle.I ignored it because in times like these you cant be picky.Then two days later i noticed my skin peeling off like it never has before. I have used handwash for a long time it has never happened to me.I wouldn't even risk givin this pack away to someone for free because it is awful. So it will end up in dustbin.,Dettol
1201,B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2019-08-07,3,"The product packaging was good. Inside the package, you get one 1500ml dettol liquid handwash.Now, there is one thing I'm extremely upset about which is that the liquid seems diluted. It's like someone mixed water in it. It doesn't feel like dettol at all. I'm not saying that it is fake or not but that's what I got. About the scent, it's not very strong. It's value for money only if you get it at good discount. I got it for 188rs.Anyways, if you find this review ""Helpful"" please do let me know. Thank you.",Dettol
1202,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-11-26,4,More of an air freshener and smells good,Dettol
1203,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-12-19,4,"I have two small kids at home and they are continuously falling ill these days. So, I bought Dettol disinfected spray last week and very much satisfied with it. It has a very nice and mild scented fragrance. I tried it inside my car, washroom and kids room as well. It leaves the place very fresh and nice.Although, there is no way to check whether it kills the germs or not but still I think it worth to try once. All the freshners, which I had tried before, came with very hard scented and irritating smell. But this is very mild and soothing.One should give it a try for sure as it is pocket friendly too.",Dettol
1204,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-12-18,5,Was looking for a good disinfectant spray as I have toddlers and keeping them safe from flu and virus is really tough. So while browsing Dettol caught my eye and without a second thought got it. It has mild scent and really easy to use. It evaporates in 15-20 seconds and so saves time. I Use it when I go out especially in public toilets. So convenient and travel friendly. Will definitely recommend.,Dettol
1205,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-08-11,1,Alcohol content is only 57% whereas I was given to understand its 72% . The Amazon listing does not mention alcohol content which is very important as anything less than 60% is ineffective to kill viruses like Covid -19 . Ideally should be 70% alcohol for it to be totally effective,Dettol
1206,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-08-03,3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.,Dettol
1207,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-07-26,2,Received unsealed cans. Cap fell off easily & nozzle was unsealed. Raises doubt how a brand like dettol can sell unsealed items. Not sure if original.The sprayer design is also different from my earlier purchases. Earlier the item had a nice hooded spray mechanism without cap. This one is a regular type like with cap (similar to perfumes & savlon spray),Dettol
1208,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-08-21,1,I ordered this product because of Covid19. But used it after 2 weeks and found that this will kill you as well. After you spray it will get into your respiratory system and you won't be able to breath. The smell is very harsh. It suffocates you. I followed there guidelines and wore mask while spraying on items. But the spray will remain in air for a while and you will inhale it. It took 1 hour for me to come to my normal breathing. This was my personal experience. I won't suggest this product to any one. Please do not buy this product,Dettol
1209,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-07-25,5,"Be 100% sure, when you use a dettol products. Far better from others spray present in the market now.New improved container spray with a pleasent fragrance. Carry it inside your bag and stay safe.",Dettol
1210,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-12-22,5,"I used this product first time and I'm very much satisfied with this multi-purpose disinfectant spray that kills bacteria and viruses by eliminating odour causing bacteria . We can use this product in bedroom , toilet , kitchen , mattress etc . I recommend this product because it is very hygienic  and it also gives pleasant fragrance after every use.",Dettol
1211,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-07-29,4,"Dettol Surface Disinfectant Spray is good  for killing germs. But few points are worth noting.1. New spray bottle comes with a cap, whereas old bottle comes without cap, which is discontinued by dettol.2. Most of the material inside is gas, very less quantity of alcohol.3. New spray pump has very less spray power(too weak) when compared to old one.4. Dettol is widely used by people inspite of the fact that it comes with 60% alcohol, whereas other brands like savlon comes with 62% alcohol.5. Fragrance is strong.6. Cap is not properly fitted and comes off very easily.",Dettol
1212,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-11-26,4,More of an air freshener and smells good,Dettol
1213,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-12-19,4,"I have two small kids at home and they are continuously falling ill these days. So, I bought Dettol disinfected spray last week and very much satisfied with it. It has a very nice and mild scented fragrance. I tried it inside my car, washroom and kids room as well. It leaves the place very fresh and nice.Although, there is no way to check whether it kills the germs or not but still I think it worth to try once. All the freshners, which I had tried before, came with very hard scented and irritating smell. But this is very mild and soothing.One should give it a try for sure as it is pocket friendly too.",Dettol
1214,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-12-18,5,Was looking for a good disinfectant spray as I have toddlers and keeping them safe from flu and virus is really tough. So while browsing Dettol caught my eye and without a second thought got it. It has mild scent and really easy to use. It evaporates in 15-20 seconds and so saves time. I Use it when I go out especially in public toilets. So convenient and travel friendly. Will definitely recommend.,Dettol
1215,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-08-11,1,Alcohol content is only 57% whereas I was given to understand its 72% . The Amazon listing does not mention alcohol content which is very important as anything less than 60% is ineffective to kill viruses like Covid -19 . Ideally should be 70% alcohol for it to be totally effective,Dettol
1216,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-08-03,3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.,Dettol
1217,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-07-26,2,Received unsealed cans. Cap fell off easily & nozzle was unsealed. Raises doubt how a brand like dettol can sell unsealed items. Not sure if original.The sprayer design is also different from my earlier purchases. Earlier the item had a nice hooded spray mechanism without cap. This one is a regular type like with cap (similar to perfumes & savlon spray),Dettol
1218,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-08-21,1,I ordered this product because of Covid19. But used it after 2 weeks and found that this will kill you as well. After you spray it will get into your respiratory system and you won't be able to breath. The smell is very harsh. It suffocates you. I followed there guidelines and wore mask while spraying on items. But the spray will remain in air for a while and you will inhale it. It took 1 hour for me to come to my normal breathing. This was my personal experience. I won't suggest this product to any one. Please do not buy this product,Dettol
1219,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-07-25,5,"Be 100% sure, when you use a dettol products. Far better from others spray present in the market now.New improved container spray with a pleasent fragrance. Carry it inside your bag and stay safe.",Dettol
1220,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2019-12-22,5,"I used this product first time and I'm very much satisfied with this multi-purpose disinfectant spray that kills bacteria and viruses by eliminating odour causing bacteria . We can use this product in bedroom , toilet , kitchen , mattress etc . I recommend this product because it is very hygienic  and it also gives pleasant fragrance after every use.",Dettol
1221,B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,2020-07-29,4,"Dettol Surface Disinfectant Spray is good  for killing germs. But few points are worth noting.1. New spray bottle comes with a cap, whereas old bottle comes without cap, which is discontinued by dettol.2. Most of the material inside is gas, very less quantity of alcohol.3. New spray pump has very less spray power(too weak) when compared to old one.4. Dettol is widely used by people inspite of the fact that it comes with 60% alcohol, whereas other brands like savlon comes with 62% alcohol.5. Fragrance is strong.6. Cap is not properly fitted and comes off very easily.",Dettol
1222,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-01,5,Savlon liquid is a must for home. It is far better than so called Dettol as savlon has CHG and cetrimide. It has better efficacy against germs but the advertisement by HUL have made people sick so they buy dettol.It doesn't burn skin when applied on cuts / wound. Better smell. Also an Indian Product.,Savlon
1223,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-04,5,"Much better than dettol, doesn't burn, Doctor has recommended this over dettol anyway. Use it multiple ways - regular use of cuts and bruises, use it to add to floor wash bucket and other cleaning needs.",Savlon
1224,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-07-29,5,Much needed product during this pandemic,Savlon
1225,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-28,5,"Was waiting for a long long time to get my hands on this post pandemic. It's still very difficult to find in local stores or any other online shops and finally it's now available on Amazon.Extreme useful and versatile liquid to have at home which can be used for first aids, bathing, shaving, disinfecting clothes or even for floor cleaning. Do dilute the liquid as per the instructions mentioned on the product label.It contains Chlorhexidine Gluconate Solution I. P. 1.5% v/v and strong Cetrimide Solution B.P. equivalent to Cetrimide I.P. 3.0% w/v to provide antiseptic and disinfectant properties. This duo not only more effective than Dettol's (Original Brown liquid) Chloroxylenol but also doesn't sting after applying on skin.There's also now a Multipurpose Disinfectant cleaner from Savlon to compete against Dettol's Multipurpose Liquid (Green, Blue bottle) which is more suitable as disinfectant if you want nice fragrance but also a lot more expensive  https://www.amazon.in/dp/B08CL5P72J/, stick to this Original Savlon if you don't want much fragrance.",Savlon
1226,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-09,5,Best but price is on mrp  no discount,Savlon
1227,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-26,5,"Product is aqurate, original, recently manufacture. Seal is ok, good condition, good packaging. Completely satisfied.",Savlon
1228,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-12,5,"Savlon is the modern antiseptic. It has a no burn formula. I use it everywhere. On clothes, in the floor cleanser and add to the bathing water . Great to see it in Amazon.",Savlon
1229,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-10-02,4,"I gave this a try as dettol antiseptic was not available. Not sure about effectiveness. But unlike dettol, water turns orange in colour upon using savlon and cant be used for laundry especially for white clothes. It doesnt stain clothes but gives a very mild peachy tint. Coming to scent, i read some reviews where it was mentioned that smell is better than dettol. But i  dont feel the difference.  In fact i prefer dettol smell, may be because we were using it since long..",Savlon
1230,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-28,2,"I have doubt, is this original or duplicate product..May b duplicate one...",Savlon
1231,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-09-13,1,"Smells like strong chemical, not at all a pleasant smell as some reviews say. We used it for a nappy wash for our baby and the only thing happening is getting an orange colour share on the dress. This has a bad smell if you think Dettol's smell is bad, then this is horrible. There is no need to buy a product only because it is made by an Indian company. You may see this pattern on positive comments do not get tricked with it.",Savlon
1232,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-01,5,Savlon liquid is a must for home. It is far better than so called Dettol as savlon has CHG and cetrimide. It has better efficacy against germs but the advertisement by HUL have made people sick so they buy dettol.It doesn't burn skin when applied on cuts / wound. Better smell. Also an Indian Product.,Savlon
1233,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-04,5,"Much better than dettol, doesn't burn, Doctor has recommended this over dettol anyway. Use it multiple ways - regular use of cuts and bruises, use it to add to floor wash bucket and other cleaning needs.",Savlon
1234,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-07-29,5,Much needed product during this pandemic,Savlon
1235,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-28,5,"Was waiting for a long long time to get my hands on this post pandemic. It's still very difficult to find in local stores or any other online shops and finally it's now available on Amazon.Extreme useful and versatile liquid to have at home which can be used for first aids, bathing, shaving, disinfecting clothes or even for floor cleaning. Do dilute the liquid as per the instructions mentioned on the product label.It contains Chlorhexidine Gluconate Solution I. P. 1.5% v/v and strong Cetrimide Solution B.P. equivalent to Cetrimide I.P. 3.0% w/v to provide antiseptic and disinfectant properties. This duo not only more effective than Dettol's (Original Brown liquid) Chloroxylenol but also doesn't sting after applying on skin.There's also now a Multipurpose Disinfectant cleaner from Savlon to compete against Dettol's Multipurpose Liquid (Green, Blue bottle) which is more suitable as disinfectant if you want nice fragrance but also a lot more expensive  https://www.amazon.in/dp/B08CL5P72J/, stick to this Original Savlon if you don't want much fragrance.",Savlon
1236,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-09,5,Best but price is on mrp  no discount,Savlon
1237,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-26,5,"Product is aqurate, original, recently manufacture. Seal is ok, good condition, good packaging. Completely satisfied.",Savlon
1238,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-12,5,"Savlon is the modern antiseptic. It has a no burn formula. I use it everywhere. On clothes, in the floor cleanser and add to the bathing water . Great to see it in Amazon.",Savlon
1239,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-10-02,4,"I gave this a try as dettol antiseptic was not available. Not sure about effectiveness. But unlike dettol, water turns orange in colour upon using savlon and cant be used for laundry especially for white clothes. It doesnt stain clothes but gives a very mild peachy tint. Coming to scent, i read some reviews where it was mentioned that smell is better than dettol. But i  dont feel the difference.  In fact i prefer dettol smell, may be because we were using it since long..",Savlon
1240,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-08-28,2,"I have doubt, is this original or duplicate product..May b duplicate one...",Savlon
1241,B086T4WGRY,Savlon-After-Shave-Lotion-1000,2020-09-13,1,"Smells like strong chemical, not at all a pleasant smell as some reviews say. We used it for a nappy wash for our baby and the only thing happening is getting an orange colour share on the dress. This has a bad smell if you think Dettol's smell is bad, then this is horrible. There is no need to buy a product only because it is made by an Indian company. You may see this pattern on positive comments do not get tricked with it.",Savlon
1242,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-05-18,5,100 % value for money .1 ) nice packaging2 ) on time delivery3 ) nice product4 ) beutiful presentation,Dettol
1243,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2018-07-23,1,"I have purchased it via subscribing this product in 195+ bucks. Though Rs.165 is mentioned on the product. If I add GST and substract promotion, price would not go beyond 185+.I totally dissatisfied with it.",Dettol
1244,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-09-02,5,"Dettol soap's are very nice and it contains antibacterial properties and antiseptic properties which kills bacteria. Dettol soap's are available in many fragrance. which are very nice to use. When we take bath with ""Dettol""soap's our skin feels refreshed.  Dettol sops are especially made for kiling bacteria present on our skin. It is also useful for handwashing not only Dettol soap's but Dettol hand wash is also very nice.I recommend every body to use Dettol soap as they are very good and contains very nice fragrance. Thank you for reading my review. I hope it may help you to make a best choice.",Dettol
1245,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2018-10-23,5,The quality of the product is very good. Buying dettol soap in a special offer on Amazon is always beneficial,Dettol
1246,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2020-06-21,5,"This soap is really hard to find, unless you live in certain parts where you can find it. I love the antibacterial properties of the soap it keeps my skin really clean in the summer and it works wonders for people like myself who are suffering from Hidradenitis. The smell can be a bit off putting (it basically smells like Pine-Sol) but it doesn't linger on your skin. Definetly worth a try!",Dettol
1247,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2020-08-09,5,"to be honest, I bought this here because it was out of stock at shops near my area..Thanks to Amazon I found it with a one-day-delivery.. good packaging..- been using Dettol for many years now, good at germ protection.. great soap..- Dettol is always good, let it be the soap or liquid hand wash..- happy with the product..",Dettol
1248,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-04-10,1,I am received my order thats have past more then one year from his mfg. Date why current mfg. Date product is not sended,Dettol
1249,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2020-08-13,1,"This is a fake product with an original coverFirst i thought its a Great value in such low price,but after using it i realized it a fake one guys. The product is duplicate. Better to give some more money and buy the real product rather than saving money and getting a fake one!So please don't buy this product",Dettol
1250,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-09-26,1,Good,Dettol
1251,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-05-26,1,"I have been using Dettol from the last 15 years but trust me this is a fake product with an original cover,it smells bad and it is allergic and bites your skin.Waste of money,this product has broken my trust for Amazon,I never expected they will cheat customers.",Dettol
1252,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-05-18,5,100 % value for money .1 ) nice packaging2 ) on time delivery3 ) nice product4 ) beutiful presentation,Dettol
1253,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2018-07-23,1,"I have purchased it via subscribing this product in 195+ bucks. Though Rs.165 is mentioned on the product. If I add GST and substract promotion, price would not go beyond 185+.I totally dissatisfied with it.",Dettol
1254,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-09-02,5,"Dettol soap's are very nice and it contains antibacterial properties and antiseptic properties which kills bacteria. Dettol soap's are available in many fragrance. which are very nice to use. When we take bath with ""Dettol""soap's our skin feels refreshed.  Dettol sops are especially made for kiling bacteria present on our skin. It is also useful for handwashing not only Dettol soap's but Dettol hand wash is also very nice.I recommend every body to use Dettol soap as they are very good and contains very nice fragrance. Thank you for reading my review. I hope it may help you to make a best choice.",Dettol
1255,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2018-10-23,5,The quality of the product is very good. Buying dettol soap in a special offer on Amazon is always beneficial,Dettol
1256,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2020-06-21,5,"This soap is really hard to find, unless you live in certain parts where you can find it. I love the antibacterial properties of the soap it keeps my skin really clean in the summer and it works wonders for people like myself who are suffering from Hidradenitis. The smell can be a bit off putting (it basically smells like Pine-Sol) but it doesn't linger on your skin. Definetly worth a try!",Dettol
1257,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2020-08-09,5,"to be honest, I bought this here because it was out of stock at shops near my area..Thanks to Amazon I found it with a one-day-delivery.. good packaging..- been using Dettol for many years now, good at germ protection.. great soap..- Dettol is always good, let it be the soap or liquid hand wash..- happy with the product..",Dettol
1258,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-04-10,1,I am received my order thats have past more then one year from his mfg. Date why current mfg. Date product is not sended,Dettol
1259,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2020-08-13,1,"This is a fake product with an original coverFirst i thought its a Great value in such low price,but after using it i realized it a fake one guys. The product is duplicate. Better to give some more money and buy the real product rather than saving money and getting a fake one!So please don't buy this product",Dettol
1260,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-09-26,1,Good,Dettol
1261,B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,2019-05-26,1,"I have been using Dettol from the last 15 years but trust me this is a fake product with an original cover,it smells bad and it is allergic and bites your skin.Waste of money,this product has broken my trust for Amazon,I never expected they will cheat customers.",Dettol
1262,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-05-18,2,Less useful product.instead buy dettol original and add to water in which clothes are soaked.waste of money,Dettol
1263,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-05-21,1,Bottle was not sealed. Not expected this from such a big brand. May b it's fake product,Dettol
1264,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-08-13,2,"All we go for a brand like dettol, but if it isn't sealed, then it's no better to prefer one....first time usage with this particular product type from Dettol, not sure whether if it is sealed or NO from the manufacuturer, would recommend it be sealed from the manufacturer for it is directly depandant on our satisfaction.",Dettol
1265,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-08-03,3,Dettol antiseptic liquid original is far better in all terms rather than this product. Not helpful in removing odors,Dettol
1266,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-07-22,2,Out of two bottles one bottle is unsealed . I don’t understand how it is opened before delivery please  answer my quire 1st is sealed 2nd is already opened,Dettol
1267,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-06-16,5,"Fantastic product, must have as essentials now .. leaves a good frangrance on clothes and ofcourse hygeine wise plys marks",Dettol
1268,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-08-23,5,Why this product isn't seal packed. I have ordered twice but both time it came open. What if the quality is compromised.,Dettol
1269,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-10-04,5,"Works well , leaves good smell, slightly overpriced",Dettol
1270,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-05-18,1,The product was not in sealed condition and I feel it is adulterated also,Dettol
1271,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-09-29,5,its nice one,Dettol
1272,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-05-18,2,Less useful product.instead buy dettol original and add to water in which clothes are soaked.waste of money,Dettol
1273,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-05-21,1,Bottle was not sealed. Not expected this from such a big brand. May b it's fake product,Dettol
1274,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-08-13,2,"All we go for a brand like dettol, but if it isn't sealed, then it's no better to prefer one....first time usage with this particular product type from Dettol, not sure whether if it is sealed or NO from the manufacuturer, would recommend it be sealed from the manufacturer for it is directly depandant on our satisfaction.",Dettol
1275,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-08-03,3,Dettol antiseptic liquid original is far better in all terms rather than this product. Not helpful in removing odors,Dettol
1276,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-07-22,2,Out of two bottles one bottle is unsealed . I don’t understand how it is opened before delivery please  answer my quire 1st is sealed 2nd is already opened,Dettol
1277,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-06-16,5,"Fantastic product, must have as essentials now .. leaves a good frangrance on clothes and ofcourse hygeine wise plys marks",Dettol
1278,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-08-23,5,Why this product isn't seal packed. I have ordered twice but both time it came open. What if the quality is compromised.,Dettol
1279,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-10-04,5,"Works well , leaves good smell, slightly overpriced",Dettol
1280,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-05-18,1,The product was not in sealed condition and I feel it is adulterated also,Dettol
1281,B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,2020-09-29,5,its nice one,Dettol
1282,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2019-05-26,5,Already using dettol lime fresh (green) from its launch which is a great product but this menthol cool (blue) is best,Dettol
1283,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2019-11-11,5,"Very effective. Active ingredients are  quaternary ammonium chloride compounds which are a very potent and effective disinfectant - you can find these in most non-bleach disinfectant solutions. This is not the same as Dettol antiseptic used for skin so do not use it for that purpose. I am glad that Dettol introduced this as it was difficult to find purpose-made disinfectant concentrates of this formulation - the alternative was Amway Pursue which is not only much more expensive but would involve the hassle of dealing with a pushy Amway salesperson. Anyways, this one has a strong menthol smell and a highly effective disinfectant so fantastic for household use. Also works for laundry, but use it as a pre-wash, with a full wash cycle afterwards to clean out any residues.Also, a word of caution with this and any other disinfectants - please use it wisely and not indiscriminately as overuse not only can damage the environment but kill of beneficial microorganisms and cause harmful ones to develop resistance.",Dettol
1284,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2018-05-11,5,"This is one of the best disinfectant I have ever used. It has a strong menthol smell which I just love. This is a multipurpose liquid ,which can be used to clean laundry, wipe the floor, used while shaving to cleanse the razor, kitchen and bathroom cleaning, can be added to bathing water while taking a bath (those who don't mind menthol smell). Mind you, this is not the good old detail antiseptic liquid which comes with the clear bottle and green cap,which  is handy for cuts and wounds. This is an disinfectant liquid used for household cleaning. I use this in the washing machine along with the normal liquid detergent and let me tell you,my clothes smell amazing after wash.  I would recommend you all to try this if you like strong menthol smell. I just love it.. 5 stars for the product.",Dettol
1285,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2020-05-14,5,"Best for during this hot day and pain in ass corona virus. If  Want to feel fresh , add this on and take bath. Perfect to maintain ur  hygiene And feel fresh during this summer. Stay safe",Dettol
1286,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2018-02-06,5,I am juz happy to tey this out. It has strong mint flavour with sweet essence balanced for my usage in bathroom. Stays perfectly long for washroom and bathroom specially places which are more closed and secluded. Its essense could be felt after 12 hrs also. Trust me. I seldomly rate anyone. Its a good for my daily usages. A change from orignal 30 years old flavour :-) try it.,Dettol
1287,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2020-09-05,5,Pretty cool and innovative stuff from Dettol. The minty flavor and then it gives tingling effects on the body.It's usually expensive than the lemon one but I suggest buy it when Amazon gives Especially Cloudtail India offers discount.  They are just amazing. You name it. They have it.Back to the product. That cool sensation with antiseptic is a must try and must buy.,Dettol
1288,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2020-07-24,5,This is a nice and innovative product from Reckitt Benckiser. Amazon deserves thanks because this is not available in local medicine shops. Those who are complaining that this is not as strong as the original Dettol Antiseptic Liquid are comparing apples and oranges. This scented Dettol Disinfectant Liquid is ideal for baths and imparting a freshness to just washed clothes.,Dettol
1289,B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2020-02-22,5,"Supply water in Delhi has foul smell, this liquid certainly makes that smell gone! Plus killing the germs!I use it daily for bathing and washing clothes too!Online deal is good as I bought this at discounted price!",Dettol
